title	description	datasetIdentifier	disease	authors	created	modified	accessed	landingPage	accessPage	format	conformsTo	license	geography	apolloLocationCode	ISO_3166	ISO_3166-1	ISO_3166-1_alpha-3
Monthly Data on Infectious Diseases in Macedonia, 2015-2017	This website with data contains data about acute communicable diseases in the Republic of Macedonia from 2015 to 2017 year in PDf format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2015-217, and temporal resolution is monthly. Open access.	MIDAS-ISG:WS-000219	null	Institute of Public Health of the Republic of Macedonia Bulletins	null	null	null	http://www.iph.mk/en/multimedia/monthly-newsletter/	null	PDF	null	null	Macedonia		MK	null	null
Demographics, Morbidity and Influenza cases by the Ministry of Health of the Republic of Maldives	This website with data contains data about Maldives Health Statistics (2011,2013, 2014), Maldives Health Profile (2012, 2013, 2016), Demographic Health Survey 2009 from Maldives at country level with a yearly temporal resolution in PDF format. Open acces to the public.	MIDAS-ISG:WS-000223	null	Ministry of Health of the Republic of Maldives	null	null	null	http://health.gov.mv/Downloads	null	PDF	null	null	Maldives		MV	null	null
Report on the Epidemiological Situation of Ebola Virus Disease	This website with data contains data about epidemic situatuion related to Ebola outbreak in Mali from 2013 to 2014 year in PDF format. Spatial resoluation is country-level, and temporal resolution is monthly. Open access.	MIDAS-ISG:WS-000226	null	Health Map of Mali, Ministry of Health and Public Hygiene of Mali	null	null	null	http://mail.cnom.sante.gov.ml/index.php?option=com_content&view=category&id=109&Itemid=100034	null	PDF	null	null	Mali		ML	null	null
Morbidity, Infectious Diseases and Vaccination Coverage of the Republic of Mali	This website with data contains data about morbidity, general mortality, general seroprevalence of HIV / AIDS, and epidemiological situation in Mali for 2009 and 2012 in PDF format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2008-2010, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000227	null	National Health and Social Information System, Ministry of Health and Public Hygiene of Mali	null	null	null	http://www.sante.gov.ml/index.php/annuaires/download/2-annuaires-statistiques/1-snis-2012	null	PDF	null	null	Mali		ML	null	null
Reports on Epidemiological Situation in Mali, 2015-2017	This website with data contains data about cases of epidemic infections and rates of vaccination coverage in Mali from 2015 to 2017 year in PDF format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2015-2017, and temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000228	null	Ministry of Health and Public Hygiene of Mali	null	null	null	http://www.sante.gov.ml/index.php/epidemie/situation-epide-mio/itemlist/category/196-situation-epide-miologique-2016	null	PDF	null	null	Mali		ML	null	null
Monthly and Quarterly Reports on Notifiable Infectious Diseases of the Government of Malta	This website with data contains data about monthly, quarterly and annual incidences of notifiable diseases in Malta and Gozo from 2000 to 2016 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2000-2016, and temporal resolution is monthly, quarterly, yearly. Open acccess.	MIDAS-ISG:WS-000230	null	Ministry of Health of Malta, Infectious Disease Prevention and Control Unit	null	null	null	https://deputyprimeminister.gov.mt/en/health-promotion/idpcu/Pages/library.aspx	null	PDF	null	null	Malta and Gozo		MT	null	null
Demographics and Chikungunya case reports of the Government of Martinique	This website with data contains data about population and Chikungunya from Martinique at country level with a yealy temporal resolution from 2010 to 2014 in PDF format. Open access.	MIDAS-ISG:WS-000234	null	State Services in Martinique	null	null	null	http://www.martinique.pref.gouv.fr/Publications/Rapports-d-activite/RASE-2014	null	PDF	null	null	Martinique		MQ	null	null
Annual Reports on Demographics, Vital Statistics and Notifiable Infectious Diseases of the Government of Mauritius	This website with data contains data about population and vital statistics, maternal and child health, immunizations, notifiable diseases, morbidity, infant and child mortality, mortality (all ages) in Mauritius from 1999 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1999-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000237	null	Ministry of Health and Quality of Life of Mauritius	null	null	null	http://health.govmu.org/English/Statistics/Health/Mauritius/Pages/default.aspx	null	PDF	null	null	Mauritius		MU	null	null
Epidemiological Bulletins of the National Epidemiological Surveillance System of the Government of Mexico	This website with data contains surveillance data on notifiable diseases from Mexico at country level with a weekly temporal resolution from 1981 to 2016 in PDF format in Spanish. Open access.	MIDAS-ISG:WS-000240	null	The Government of Mexico	null	null	null	http://www.gob.mx/salud/acciones-y-programas/direccion-general-de-epidemiologia-boletin-epidemiologico	null	PDF	null	null	Mexico		MX	null	null
Statistical Data on Incidences and Prevalence of Selected Infectious Diseases of the Government of Moldova	This website with data contains data about public health indicators, including STDs and selected infectious diseases in Moldova from 1999 to 2016 year in PDF format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 1999-2016, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000242	null	Ministry of Health of Moldova	null	null	null	http://old2.ms.gov.md/date-statistice	null	PDF	null	null	Moldova		MD	null	null
Population Morbidity and Infectious Diseases of the Government of Moldova, 1999-2015	This database contains data about morbidity, 1995-2015, morbidity, by main classes of diseases, 2001-2015, morbidity by classes of diseases per 100,000 inhabitants, by region 2008-2015, morbidity with separate infectious diseases, 1995-2015, morbidity with separate infectious diseases by area, 1995-2015, morbidity with acute tuberculosis by area, 1995-2015, morbidity with acute tuberculosis patients by sex and age groups, 2000-2015, morbidity with STD, 2000-2015, morbidity with STD by sex and age groups, 2000-2015, morbidity with STD by area, 1995-2015 in Moldova in CSV, XLSX, JSON, PX, HTM, XML, SCB format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1995-2015, 2001-2015, 2000-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000243	null	National Bureau of Statistics of the Republic of Moldova	null	null	null	http://statbank.statistica.md/pxweb/pxweb/en/30%20Statistica%20sociala/30%20Statistica%20sociala__08%20SAN__SAN020/?rxid=0f776e51-2661-420c-b507-c453ecf00d4a	null	CSV, XLSX, JSON, PX, HTM, XML, SCB	null	null	Moldova		MD	null	null
Demographics, Vaccination Coverages and Infectious Disease Cases of Health Development Center of Mongolia	This website with data contains data about mortality, morbidity, health care coverage, maternal and child health, length of stay in hospital in Mongolia from 2003 to 2016 year in PDF format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2006-2016, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000247	null	Center for Health Development, Government of Mongolia	null	null	null	http://www.chd.mohs.mn/content.php?type=service&id=76	null	PDF	null	null	Mongolia		MN	null	null
Vaccination and Notifiable Infectious Disease of Institute of Public Health of Montenegro, 2006-2014	This website with data contains data about immunization coverage and incidences of infectious diseases in Montenegro from 2006 to 2014 year in PDF format. Spatial coverage is country, and spatial resolution is country, community. Temporal coverage is 2006-2014 and 1996-2014, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000250	null	Institute of Public Health of Montenegro	null	null	null	http://www.ijzcg.me/kategorija/podrucje-djelovanja/podaci/godisnjaci-podaci/	null	PDF	null	null	Montenegro		ME	null	null
Registered Infectious Diseases of the Institute of Public Health of Montenegro	This website with data contains data about registered cases of infectious diseases in Montenegro from 2015 to 2017 year in TXT format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2015-2017, and temporal resolution is monthly. Open access.	MIDAS-ISG:WS-000251	null	Institute of Public Health of Montenegro	null	null	null	http://www.ijzcg.me/?s=MJESE%C4%8CNI+IZVJE%C5%A0TAJ	null	TXT	null	null	Montenegro		ME	null	null
Demographics, Mortality and Communicable Diseases of the Ministry of Health and Social Services of Montserrat	This website with data contains data about population (2011), mortality (1999-2009), morbidity (1999-2009), communicable diseases (2010) from Montserrat at country level with a yearly resolution in PDF format. Open access.	MIDAS-ISG:WS-000252	null	The Ministry of Health and Social Services of Montserrat	null	null	null	http://www.gov.ms/wp-content/uploads/2012/06/ANNUAL-CMO-REPORT-2011.pdf	null	PDF	null	null	Montserrat		MS	null	null
Epidemiological Bulletins and Epidemic Situation Reports of the Ministry of Health of Morocco	This website with data contains data about epidemiological situation in Morocco for 2009-2010 and 1990-2008 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2009-2010 and 1990-2008, and temporal resolution is weekly and quarterly. Open access.	MIDAS-ISG:WS-000253	null	Ministry of Health of Morocco	null	null	null	http://www.sante.gov.ma/Publications/Bulletins/Pages/default.aspx	null	PDF	null	null	Morocco		MA	null	null
STDs, HIV and Tuberculosis case reports of the National Institute of Health of Mozambique	This website with data contains data about prevalence of HIV, STIs, tuberculosis in Mozambique for 2001-2009 and 2011 in PDF format. Spatial coverage is country, and spatial resolution is region, province. Temporal coverage is 2001-2009, 2011, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000254	null	National Institute of Health	null	null	null	http://www.ins.gov.mz/index.php/publicacoes/2013-10-15-22-32-02	null	PDF	null	null	Mozambique		MZ	null	null
Epidemiological Surveillance of HIV and Its Demographic Impact reports of the National Institute of Statistics of Mozambique	This website with data contains data about prevalence of HIV and STIs in Mozambique for 2000, 2007-2009, 2011years in PDF format. Spatial coverage is country, and spatial resolution is region, province. Temporal coverage is 2001-2009, 2011, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000255	null	National Institute of Health	null	null	null	http://www.ine.gov.mz/estatisticas/estatisticas-sectoriais/saude/copy_of_hiv-sida	null	PDF	null	null	Mozambique		MZ	null	null
Annual Public Health Statistics of the Ministry of Health and Sports of Myanmar, 2010-2013	This website with data contains data about health statistics on demographic, morbidity by ICD and mortality in Myanmar from 2010 to 2013 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2010-2013, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000317	null	The Ministry of Health and Sports of the Republic of the Union of Myanmar	null	null	null	http://mohs.gov.mm	null	PDF	null	null	Myanmar		MM	null	null
Demographics, Vaccination rates, Mortality and Infectious Disease Data of the Ministry of Health of Nepal	This website with data contains data about infectious disease and immunization from Nepal at province or country level with a yearly temporal resolution from 2010 to 2015 in PDF format. Open access.	MIDAS-ISG:WS-000320	null	The Department of Health Services, The Ministry of Health of Nepal	null	null	null	http://dohs.gov.np/publications/	null	PDF	null	null	Nepal		NP	null	null
A Data Query for Infectious Disease Reports of the National Institute for Public Health and the Environment of Netherlands	This website with data contains data about infectious diseases in Netherlands from 2009 to 2016 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2009-2016, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000325	null	RIVM, National Institute for Public Health and the Environment, Netherlands	null	null	null	http://www.rivm.nl/Onderwerpen/M/Meldingsplicht_infectieziekten/Open_rapportages_meldingsplichtige_infectieziekten/Aantal_meldingen_per_infectieziekte_per_jaar	null	HTML	null	null	Netherlands		NL	null	null
STD and HIV case reports of the National Institute for Public Health and the Environment of Netherlands	This website with data contains data about STDs in Netherlands from 2007 to 2016 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2007-2016, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000326	null	RIVM, National Institute for Public Health and the Environment, Netherlands	null	null	null	http://www.rivm.nl/en/Search?searchbase=0&sp=H4sIAAAAAAAAAGWNywqDMBBFfyXM2kVb6KKCO0FLHyCF0kU2aTKaQIxtHqCI%2F97ooghuhjOXO2dGMJ1A3XHmVWfWDCmMFDyFlMIg%2B9uehb56hUteFDJXp%2FJaZRmFhEJtls76dsmV2OSbzqeNnZpphxMk4JBZLt%2FMYXy%2Bi8E3oB0iP7APTOuBeMuMa5X3KIgyNfLZ5JLIXAehTEPK83NeiZdI7hin1cwI97dHQTPrD0eYfn6vdYL9AAAA&nodelocation=550a1585-53ab-4a41-8a55-cc3ae87ec6b1&freetext=Sexually+transmitted+infections%2C+including+HIV%2C+in+the+Netherlands	null	PDF	null	null	Netherlands		NL	null	null
Morbidity and Mortality Statistics of the Central Bureau of Statistics of Netherlands	This database contains data about tuberculosis, meningococcal infections, viral hepatitis, AIDS, infectious and parasitic diseases in Netherlands from 1950 to 2016 year in XLS, HTML, SPSS file format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1950-2016, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000327	null	Statistics Netherlands, Central Bureau of Statistics of Netherlands	null	null	null	http://statline.cbs.nl/Statweb/publication/?DM=SLNL&PA=7052_95&D1=0-29,31-92&D2=0&D3=0&D4=a&HDR=G1,G2,G3&STB=T&VW=T	null	XLS, HTML, SPSS file	null	null	Netherlands		NL	null	null
Population Data, Mortality, and Communicable Diseases of the Directorate of Health and Social Affairs of New Caledonia	This website with data contains data about communicable or infectious diseases and demographics from New Caledonia at province level from 1996 to 2014 in PDF format in French. Temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000328	null	Directorate of Health and Social Affairs of New Caledonia	null	null	null	http://www.dass.gouv.nc/portal/page/portal/dass/observatoire_sante/situation_sanitaire/rapports_annees_precedentes/Situationsanitaire2012	null	PDF	null	null	New Caledonia		NC	null	null
Surveillance Data on Notifiable Infectious Diseases of the Directorate of Health and Social Affairs of New Caledonia	This website with data contains data about infectious disease with high severity from New galedonia at province level from 1997 to 2017 in HTML format in French. Temporal resolution is monthly or yearly. Open access.	MIDAS-ISG:WS-000329	null	Directorate of Health and Social Affairs of New Caledonia	null	null	null	http://www.dass.gouv.nc/portal/page/portal/dass/observatoire_sante/veille_sanitaire/Dengue	null	HTML	null	null	New Caledonia		NC	null	null
Annual Reports on Notifiable Infectious Diseases of the New Zealand Public Health Surveillance, 2013-2016	This website with data contains data about notifiable diseases in New Zealand at country level with a yearly temporal resolution from 2013 to 2016 in XLSX format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2013-2016, and temporal resolution is yearly, monthly. Open access.	MIDAS-ISG:WS-000330	null	New Zealand Public Health Surveillance	null	null	null	https://surv.esr.cri.nz/surveillance/annual_diseasetables.php	null	XLSX	null	null	New Zealand		NZ	null	null
Annual Reports on Notifiable Infectious Diseases of the New Zealand Public Health Surveillance, 2015	This dataset contains data about notifiable diseases by age, sex, ethnic group in New Zealand at country level in 2015 in XLSX format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000331	null	New Zealand Public Health Surveillance	null	null	null	https://surv.esr.cri.nz/PDF_surveillance/Diseasetables/Notifiablediseasestatistics_2015.xlsx?m=1456182109	null	XLSX	null	null	New Zealand		NZ	null	null
Annual Reports on Notifiable Infectious Diseases of the New Zealand Public Health Surveillance, 2014	This dataset contains data about notifiable diseases dataset by age, sex, ethnic group in New Zealand at country level from 2014 in XLSX format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2014, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000332	null	New Zealand Public Health Surveillance	null	null	null	https://surv.esr.cri.nz/PDF_surveillance/Diseasetables/Notifiablediseasestatistics_2014.xlsx?m=1424810907	null	XLSX	null	null	New Zealand		NZ	null	null
Annual Reports on Notifiable Infectious Diseases of the New Zealand Public Health Surveillance, 2013	This dataset contains data about notifiable diseases by age, sex, ethnic group in New Zealand at country level in 2013 in XLSX format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2013, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000333	null	New Zealand Public Health Surveillance	null	null	null	https://surv.esr.cri.nz/PDF_surveillance/Diseasetables/Notifiablediseasestatistics_2013.xlsx?m=1393212216	null	XLSX	null	null	New Zealand		NZ	null	null
The Quarterly New Zealand Public Health Surveillance Report, 2003-2017	This website with data contains data about notifiable diseases in New Zealand at country level with a yearly temporal resolution from 2003 to 2017 in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2003-2017, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000334	null	New Zealand Public Health Surveillance	null	null	null	https://surv.esr.cri.nz/surveillance/NZPHSR.php	null	PDF	null	null	New Zealand		NZ	null	null
Epidemiological Bulletins of the Ministry of Health of Nicaragua	This website with data contains data about weekly surveillance bulletin from Nicaragua at country level in 2017 in PDF format in Spanish. Temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000336	null	Ministry of Health of Nicaragua	null	null	null	http://www.minsa.gob.ni/index.php/repository/Descargas-MINSA/Direcci%C3%B3n-General-Vigilancia-de-la-Salud-P%C3%BAblica/Boletines/Boletines-2017/	null	PDF	null	null	Nicaragua		NI	null	null
Norwegian Surveillance System for Communicable Diseases (MSIS), 1977-2017	This database contains data about reportable infectious diseases in Norway fom 1977 to 2017 in XLS format. Spatial coverage is country, and spatial resolution is country, county. Temporal coverage is 1977-2017, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000345	null	Norwegian Institute of Public Health	null	null	null	http://www.msis.no/	null	XLS	null	null	Norway		NO	null	null
Weekly Reports on Ebola virus cases of the Ministry of Health of Oman	This website with data contains data about incidences of Ebola virus in Oman for 2014 year in PDF format. Spatial coverage is country, and spatial resoluiton is country. Temporal coverage is 2014, and temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000346	null	Ministry of Health of Oman	null	null	null	https://www.moh.gov.om/ar_OM/ebola	null	PDF	null	null	Oman		OM	null	null
Statistical Reports on STDs and Vaccination Coverage of the Palestinian Ministry of Health, 2009-2015	This website with data contains data about rate of vaccination coverage and incidences of communicable diseases in Palestine from 2009 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country, governorate. Temporal coverage is 2009-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000349	null	The Palestinian Ministry of Health	null	null	null	http://www.moh.ps/index/Books/BookType/2/Language/ar	null	PDF	null	null	Palestine		PS	null	null
Weekly Epidemiological Bulletins of the Ministry of Health of the Republic of Panama, 2004-2017	This website with data contains data about epidemiological bulletin weekly from Panama at province level from 2004 to 2017 in PDF format in Spanish. Temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000351	null	The Government of Panama	null	null	null	http://www.minsa.gob.pa/informacion-salud/boletines-semanales	null	PDF	null	null	Panama		PA	null	null
Weekly Epidemiological Bulletins of the Directorate-General for Health Surveillance of Paraguay, 2006-2017	This website with data contains data about Epidemiological bulletin from Paraguay at province level from 2006 to 2017 in Spanish. Temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000354	null	Directorate-General for Health Surveillance of Paraguay	null	null	null	http://www.vigisalud.gov.py/boletin_epidemiologico	null	PDF	null	null	Paraguay		PY	null	null
Weekly Epidemiological Bulletins of the Ministry of Health of Peru, 2004-2017	This website with data contains data about National Epidemiological Bulletin from Peru at province level from 2004 to 2017 in PDF format in Spanish. Temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000356	null	National Center for Epidemiology, Prevention and Control of Diseases, The Ministry of Health of Peru	null	null	null	http://www.dge.gob.pe/portal/index.php?option=com_content&view=article&id=347&Itemid=249	null	PDF	null	null	Peru		PE	null	null
Annual HIV Reports of the Ministry of Health of Peru, 2001-2017	This website with data contains data about HIV / AIDS Newsletter from Peru at province level with a yearly temporal resolution from 2001 to 2017 in PDF format in Spanish. Open access.	MIDAS-ISG:WS-000357	null	National Center for Epidemiology, Prevention and Control of Diseases,The Ministry of Health of Peru	null	null	null	http://www.dge.gob.pe/portal/index.php?option=com_content&view=article&id=362&Itemid=362	null	PDF	null	null	Peru		PE	null	null
Data on Incidences of Notifiable Infectious Diseases of the Ministry of Health of Peru, 2017	This website with data contains data about vector-borne diseases, immunopreventable diseases, other infectious diseases by accumulated district level from Peru in 2017 in PDF format in Spanish. Temperal resolution is yearly. Open access.	MIDAS-ISG:WS-000358	null	National Center for Epidemiology, Prevention and Control of Diseases, The Ministry of Health of Peru	null	null	null	http://www.dge.gob.pe/portal/index.php?option=com_content&view=article&id=404&Itemid=356	null	PDF	null	null	Peru		PE	null	null
Sentinel-based Surveillance of the Ministry of Health of Peru	Need to login to access data	MIDAS-ISG:WS-000360	null	National Center for Epidemiology, Prevention and Control of Diseases, The Ministry of Health of Peru	null	null	null	http://www.dge.gob.pe/portal/index.php?option=com_content&view=article&id=256&Itemid=279	null	unknown	null	null	Peru		PE	null	null
Health Status on Notifiable Infectious Diseases of the Department of Health of the Republic of Philippines	This website with data contains data about population, notifiable disease, morbidity and mortality in Philippines from 1993 to 2014 in HTML, XLSX format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1993-2014, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000361	null	Department of Health of the Republic of Phillippines	null	null	null	http://www.doh.gov.ph/notifiable_diseases	null	HTML, XLSX	null	null	Philippines		PH	null	null
Disease Surveillance Data on Notifiable Infectious Diseases of the Department of Health of the Republic of Philippines	This website with data contains data about disease surveillance from Philippines from 2010 to 2017 in PDF format in English. Spatial coverage is country, and spatial resolution is province. temporal coverage is 2010-2017, and temporal resolution is weekly. Open access.	MIDAS-ISG:WS-000362	null	Department of Health of the Republic of Phillippines	null	null	null	http://www.doh.gov.ph/statistics	null	PDF	null	null	Philippines		PH	null	null
Incidences of HIV in Philippines by the Department of Health of Philippines	This website with data contains data about incidences of HIV in Philippines from 1984 to 2016 and from 2014 to 2016 in HTML and PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1984-2016, 2014-2016, and temporal resolution is monhtly. Open access.	MIDAS-ISG:WS-000363	null	Epidemiology Bureau, Department of Health in Philippines	null	null	null	http://www.doh.gov.ph/node/7033	null	HTML, PDF	null	null	Philippines		PH	null	null
Biweekly and Annual Epidemiological Reports of the National Institute of Public Health of Poland	This website with data contains data about infectious diseases and poisoning, 1996-2016, immunization, 1998-2016, flu, 2000-2017, HIV/AIDS, 1996-2017, Laboratory of Monitoring and Analysis of Epidemiological Situation, 2002-2017 in Poland in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1996-2016, 1998-2016, 2000-2017, 1996-2017, temporal resolution is biweekly, yearly. Open access.	MIDAS-ISG:WS-000366	null	National Institute of Public Health of Poland	null	null	null	http://www.pzh.gov.pl/meldunki-epidemiologiczne/	null	PDF	null	null	Poland		PL	null	null
Annual Reports of the Center for Epidemiological Surveillance of Communicable Diseases	This website with data contains data about HIV/AIDS cases in Portugal from 1983 to 2008 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage us 1983-2008, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000368	null	Scientific Repository of the National Health Institute Doutor Ricardo Jorge	null	null	null	http://repositorio.insa.pt/browse?type=author&value=Centro+de+Vigil%C3%A2ncia+Epidemiol%C3%B3gica+das+Doen%C3%A7as+Transmiss%C3%ADveis&sort_by=1&order=ASC&rpp=100&etal=0&submit_browse=Update	null	PDF	null	null	Portugal		PT	null	null
Weekly Statistical Reports on Notifiable Diseases of the Department of Health of Puerto Rico	This website with data contains data about Weekly Chikungunya Case Surveillance Report (2014-2016), Weekly Dengue Surveillance Report (2014-2016), Tuberculosis (2012-2015), General Data on STDs 2007-2006 from Puerto Rico at country level with a yearly temporal resolution in PDF format. Spatial coverage is country, and spatial resolution is country, region, city. Open access.	MIDAS-ISG:WS-000369	null	The Department of Health of Puerto Rico	null	null	null	http://www.salud.gov.pr/Estadisticas-Registros-y-Publicaciones/Pages/default.aspx	null	PDF	null	null	Puerto Rico		PR	null	null
Surveillance Data on Notifiable Infectious Diseases of the National Centre for Surveillance and Control of Communicable Diseases of Romania	This website with data contains data about epidemiological surveillance of haemorrhagic fever with renal syndrome, 2014; Analysis of the evolution of acute diarrheal disease, 2013-2015; Analysis of Lyme disease, 2012-2016; Analysis of vaccine coverage estimates of 18 month children, 2010-2017; Results of SARI Surveillance, 2013-2014; Viral hepatitis B and C, 2012-2016; Analysis of renal syndrome hantivirus etiology, 2015; Urine infection analysis, 2016; Antibiotic use, Microbial Resistance and Nosocomial Infection, 2012-2015; Evolution of Meningococcal Disease in Romania, 2011-2016; Rubella, 2013-2014; Food Toxic Infections, 2011-2013; Tuberculosis 2008-2014; Pertussis, 2008-2016; in Romania in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2008-2016, 2010-2016, 2011-2016, 2012-2016, 2013-2015, 2012-2015, 2013-2014, 2008-2014, 2010-2017, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000372	null	National Centre for Surveillance and Control of Communicable Diseases of Romania	null	null	null	http://www.cnscbt.ro/index.php/analiza-date-supraveghere	null	PDF	null	null	Romania		RO	null	null
Statistics on Infectious and Parasitic Diseases of the Federal Service for Surveillance on Consumer Rights Protection and Human Wellbeing of the Federation of Russia, 2012-2017	This website with data contains data about reportable infectious and parasitic diseases in Russia from 2012 to 2015 year in XLSX format. Spatial coverage is country, and spatial resolution id country. Temporal coverage is 2012-2017, and temporal resolution is monthly, quarterly. Open access.	MIDAS-ISG:WS-000373	null	Federal Service for Surveillance on Consumer Rights Protection and Human Wellbeing of the Federation of Russia	null	null	null	http://rospotrebnadzor.ru/activities/statistical-materials/?SHOWALL_1=1	null	XLSX	null	null	Russia		RU	null	null
Annual Statistics of the Federal Center against HIV/AIDS of Russia	This website with data contains data about incidences of HIV/AIDS in Russia by region from 1994 to 2012 year in HTML format. Spatial coverage is country, and spatial resolution is region. Temporal coverage is 1994-2012, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000376	null	Federal Center against HIV/AIDS, Russia	null	null	null	http://www.hivrussia.ru/stat/index.shtml	null	HTML	null	null	Russia		RU	null	null
Annual Health Statistics Bulletins of the Ministry of Health of Rwanda, 2009-2013	This website with data contains data about rates of vaccination coverage, HIV, tuberculosis and malaria in Rwanda from 2009 to 2013 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2009-2013, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000377	null	Ministry of Health of Rwanda	null	null	null	http://www.moh.gov.rw/index.php?id=141	null	PDF	null	null	Rwanda		RW	null	null
Epidemic Situation of Dengue Virus of the Government of Samoa	This website with data contains data about Dengue fever outbreak from Samoa at province level with a yearly temporal resolution in 2015 in PDF format. Open access.	MIDAS-ISG:WS-000385	null	The Government of Samao	null	null	null	http://www.samoagovt.ws/tag/ministry-of-health/	null	PDF	null	null	Samoa		WS	null	null
Key Health Indicators by the Ministry of Health of Saudi Arabia, 2008-2015	This website with data contains data about key health indicators, including basic immunization coverage and incidences of selected infectious diseases in Saudi Arabia from 2018 to 2015 year in HTML format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2008-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000387	null	Ministry of Health of Saudi Arabia	null	null	null	http://www.moh.gov.sa/Ministry/Statistics/Indicator/Pages/default.aspx	null	HTML	null	null	Saudi Arabia		SA	null	null
Annual Statistical Reports on Demographics, Mortality, Vaccination Coverage and Vaccine-preventable Diseases of the Ministry of Health of Saudi Arabia	This website with data contains data about immunization coverage and cases of notifiable infectious diseases in Saudi Arabia from 2005 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country and region. Temporal coverage is 2005-2015, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000388	null	Ministry of Health of Saudi Arabia	null	null	null	http://www.moh.gov.sa/Ministry/Statistics/book/Pages/default.aspx	null	PDF	null	null	Saudi Arabia		SA	null	null
Annual Reports on STDs of the National Services Scotland	This website with data contains data about STI incidences in Scotland by diagnostic group, gender and NHS Board of residence and treatment from 1996 to 2009 in XLSX format. Spatial coverage is country, and spatial resolution is area of resindence. Temporal coverage is 1996-2009, and temporal resolution is yearly. Open access.	MIDAS-ISG:WS-000389	null	Information Services, NHS National Services Scotland	null	null	null	http://www.isdscotlandarchive.scot.nhs.uk/isd/4907.html	null	XLSX	null	null	Scotland		GB	null	null
