title	description	datasetIdentifier	disease	authors	created	modified	accessed	landingPage	accessPage	format	conformsTo	license	geography	apolloLocationCode	ISO_3166	ISO_3166-1	ISO_3166-1_alpha-3
Health Profiles for Northern Mariana Islands	This website with data contains data about population, HIV prevalence in adult, mortality rate due to tuberculosis, tuberculosis prevalence rate from Northern Mariana Islands at country level with a yearly temporal resolution on the webpage. Open access.	null	null	World Health Organization, Western Pacific Region (WPRO)	null	null	null	http://hiip.wpro.who.int/portal/Countryprofiles/NorthernMarianaIslands/HealthProfiles/TabId/193/ArtMID/1020/ArticleID/95/Default	null	-	null	null	Northern Mariana Islands, Commonwealth of the (USA)	1630	MP	null	null
Health and Vital Statistics Office under Division of Public Health Services	No public access.	null	null	Commonwealth Healthcare Coorporation of Northern Mariana	null	null	null	http://chcc.gov.mp/	null	unknown	null	null	Northern Mariana Islands (CNMI)	1630	MP	null	null
Statistics Summary (2002-present), Niue	This website contains data about infectious diseases and immunization from Niue at country level with a yearly temporal resolution from 2002 to 2015 in CSV, XML, and JSON format. Open access.	null	null	World Health Organization	null	null	null	http://apps.who.int/gho/data/node.country.country-NIU?lang=en	null	CSV, XML, JSON	null	null	Niue	5055	NU	null	null
Epidemiological Bulletin	This website with data contains data about weekly surveillance bulletin from Nicaragua at country level in 2017 in PDF format in Spanish. Temporal resolution is weekly. Open access.	null	null	Ministry of Health of Nicaragua	null	null	null	http://www.minsa.gob.ni/index.php/repository/Descargas-MINSA/Direcci%C3%B3n-General-Vigilancia-de-la-Salud-P%C3%BAblica/Boletines/Boletines-2017/	null	PDF	null	null	Nicaragua	5070	NI	null	null
Map of health conditions in Nicaragua	This website with data contains data about map of health conditions from Nicarague at province level in 2016 in Nicaragua in HTML format. Temporal resolution is yearly. Open access.	null	null	Ministry of Health of Nicaragua	null	null	null	http://mapasalud.minsa.gob.ni/mapa-de-padecimientos-de-salud-de-nicaragua/	null	HTML	null	null	Nicaragua	5070	NI	null	null
Notifiable Diseases by age, sex, and ethnic group in 2013, 2014, 2015 and 2016	This website with data contains data about notifiable diseases in New Zealand at country level with a yearly temporal resolution from 2013 to 2016 in XLSX format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2013-2016, and temporal resolution is yearly, monthly. Open access.	null	null	New Zealand Public Health Surveillance	null	null	null	https://surv.esr.cri.nz/surveillance/annual_diseasetables.php	null	XLSX	null	null	New Zealand	5063	NZ	null	null
Notifiable Diseases tables by age, sex, ethnic group, 2015	This dataset contains data about notifiable diseases by age, sex, ethnic group in New Zealand at country level in 2015 in XLSX format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2015, and temporal resolution is yearly. Open access.	null	null	New Zealand Public Health Surveillance	null	null	null	https://surv.esr.cri.nz/PDF_surveillance/Diseasetables/Notifiablediseasestatistics_2015.xlsx?m=1456182109	null	XLSX	null	null	New Zealand	5063	NZ	null	null
Notifiable Diseases tables by age, sex, ethnic group, 2014	This dataset contains data about notifiable diseases dataset by age, sex, ethnic group in New Zealand at country level from 2014 in XLSX format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2014, and temporal resolution is yearly. Open access.	null	null	New Zealand Public Health Surveillance	null	null	null	https://surv.esr.cri.nz/PDF_surveillance/Diseasetables/Notifiablediseasestatistics_2014.xlsx?m=1424810907	null	XLSX	null	null	New Zealand	5063	NZ	null	null
Notifiable Diseases tables by age, sex, ethnic group, 2013	This dataset contains data about notifiable diseases by age, sex, ethnic group in New Zealand at country level in 2013 in XLSX format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2013, and temporal resolution is yearly. Open access.	null	null	New Zealand Public Health Surveillance	null	null	null	https://surv.esr.cri.nz/PDF_surveillance/Diseasetables/Notifiablediseasestatistics_2013.xlsx?m=1393212216	null	XLSX	null	null	New Zealand	5063	NZ	null	null
The New Zealand Public Health Surveillance Report	This website with data contains data about notifiable diseases in New Zealand at country level with a yearly temporal resolution from 2003 to 2017 in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2003-2017, and temporal resolution is yearly. Open access.	null	null	New Zealand Public Health Surveillance	null	null	null	https://surv.esr.cri.nz/surveillance/NZPHSR.php	null	PDF	null	null	New Zealand	5063	NZ	null	null
Hepatitis B Virus Regulatory Sequence Database	This website with data contains Hepatitis B Virus Regulatory Sequence Database from New Zealand at sub-country level inin 2007 in gb, gbk, fasta, msf, and apr format. Spatial coverage is country, and spatial resolution is sub-country. Temporal coverage us 2007, and temporal resolution is yearly. Open access.	null	null	The University of Otago in New Zealand	null	null	null	http://lancelot.otago.ac.nz/HBVRegDB/index.php?page=link	null	gb, gbk, fasta, msf, apr	null	null	New Zealand	5063	NZ	null	null
Health Situation/ Health status	This website with data contains data about communicable or infectious diseases and demographics from New Caledonia at province level from 1996 to 2014 in PDF format in French. Temporal resolution is yearly. Open access.	null	null	Directorate of Health and Social Affairs of New Caledonia	null	null	null	http://www.dass.gouv.nc/portal/page/portal/dass/observatoire_sante/situation_sanitaire/rapports_annees_precedentes/Situationsanitaire2012	null	PDF	null	null	New Caledonia	8013	NC	null	null
Health Watch	This website with data contains data about infectious disease with high severity from New galedonia at province level from 1997 to 2017 in HTML format in French. Temporal resolution is monthly or yearly. Open access.	null	null	Directorate of Health and Social Affairs of New Caledonia	null	null	null	http://www.dass.gouv.nc/portal/page/portal/dass/observatoire_sante/veille_sanitaire/Dengue	null	HTML	null	null	New Caledonia	8013	NC	null	null
Notification of infectious diseases	This website with data contains data about infectious diseases in Netherlands from 2009 to 2016 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2009-2016, and temporal resolution is yearly. Open access.	null	null	RIVM, National Institute for Public Health and the Environment, Netherlands	null	null	null	http://www.rivm.nl/Onderwerpen/M/Meldingsplicht_infectieziekten/Open_rapportages_meldingsplichtige_infectieziekten/Aantal_meldingen_per_infectieziekte_per_jaar	null	HTML	null	null	Netherlands	5197	NL	null	null
Sexually transmitted infections, including HIV, in the Netherlands	This website with data contains data about STDs in Netherlands from 2007 to 2016 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2007-2016, and temporal resolution is yearly. Open access.	null	null	RIVM, National Institute for Public Health and the Environment, Netherlands	null	null	null	http://www.rivm.nl/en/Search?searchbase=0&sp=H4sIAAAAAAAAAGWNywqDMBBFfyXM2kVb6KKCO0FLHyCF0kU2aTKaQIxtHqCI%2F97ooghuhjOXO2dGMJ1A3XHmVWfWDCmMFDyFlMIg%2B9uehb56hUteFDJXp%2FJaZRmFhEJtls76dsmV2OSbzqeNnZpphxMk4JBZLt%2FMYXy%2Bi8E3oB0iP7APTOuBeMuMa5X3KIgyNfLZ5JLIXAehTEPK83NeiZdI7hin1cwI97dHQTPrD0eYfn6vdYL9AAAA&nodelocation=550a1585-53ab-4a41-8a55-cc3ae87ec6b1&freetext=Sexually+transmitted+infections%2C+including+HIV%2C+in+the+Netherlands	null	PDF	null	null	Netherlands	5197	NL	null	null
Deceased; key causes of death (short list), age, gender	This database contains data about tuberculosis, meningococcal infections, viral hepatitis, AIDS, infectious and parasitic diseases in Netherlands from 1950 to 2016 year in XLS, HTML, SPSS file format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1950-2016, and temporal resolution is yearly. Open access.	null	null	Statistics Netherlands	null	null	null	http://statline.cbs.nl/Statweb/publication/?DM=SLNL&PA=7052_95&D1=0-29,31-92&D2=0&D3=0&D4=a&HDR=G1,G2,G3&STB=T&VW=T	null	XLS, HTML, SPSS file	null	null	Netherlands	5197	NL	null	null
Publications and Annual Reports	This website with data contains data about infectious disease and immunization from Nepal at province or country level with a yearly temporal resolution from 2010 to 2015 in PDF format. Open access.	null	null	The Department of Health Services, The Ministry of Health of Nepal	null	null	null	http://dohs.gov.np/publications/	null	PDF	null	null	Nepal	5045	NP	null	null
Statistics Summary (2002-present)	This website with data contains data about infectious disease from Nepal at country level with a yearly temporal resolution from 2002 to 2015 in CVS, XML, and JSON format. Open access.	null	null	World Health Organization	null	null	null	http://apps.who.int/gho/data/node.country.country-NPL?lang=en	null	CSV, XML, JSON	null	null	Nepal	5045	NP	null	null
Nauru Bulletins	No disease data.	null	null	The Government of the Republic of Nauru	null	null	null	http://www.naurugov.nr/government-information-office/nauru-bulletin.aspx	null	HTML	null	null	Nauru	5164	NR	null	null
Statistics Summary (2002-present)	This website with data contains data about infectious disease from Myanmar at country level with a yearly temporal resolution from 2002 to 2015 in CVS, XML, and JSON format. Open access.	null	null	World Health Organization	null	null	null	http://apps.who.int/gho/data/node.country.country-MMR?lang=en	null	CSV, XML, JSON	null	null	Myanmar	5054	MM	null	null
Annual Public Health Statistics	This website with data contains data about health statistics on demographic, morbidity by ICD and mortality in Myanmar from 2010 to 2013 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2010-2013, and temporal resolution is yearly. Open access.	null	null	The Ministry of Health and Sports of the Republic of the Union of Myanmar	null	null	null	http://www.moh.gov.mm/	null	PDF	null	null	Myanmar	5054	MM	null	null
Information Documents	This website with data contains data about prevalence of HIV, STIs, tuberculosis in Mozambique for 2001-2009 and 2011 in PDF format. Spatial coverage is country, and spatial resolution is region, province. Temporal coverage is 2001-2009, 2011, and temporal resolution is yearly. Open access.	null	null	National Institute of Health	null	null	null	http://www.ins.gov.mz/index.php/publicacoes/2013-10-15-22-32-02	null	PDF	null	null	Mozambique	4953	MZ	null	null
HIV-AIDS	This website with data contains data about prevalence of HIV and STIs in Mozambique for 2000, 2007-2009, 2011years in PDF format. Spatial coverage is country, and spatial resolution is region, province. Temporal coverage is 2001-2009, 2011, and temporal resolution is yearly. Open access.	null	null	National Institute of Health	null	null	null	http://www.ine.gov.mz/estatisticas/estatisticas-sectoriais/saude/copy_of_hiv-sida	null	PDF	null	null	Mozambique	4953	MZ	null	null
Epidemiological surveillance	This website with data contains data about epidemiological situation in Morocco for 2009-2010 and 1990-2008 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2009-2010 and 1990-2008, and temporal resolution is weekly and quarterly. Open access.	null	null	Ministry of Health of Morocco	null	null	null	http://www.sante.gov.ma/Publications/Bulletins/Pages/default.aspx	null	PDF	null	null	Morocco	5049	MA	null	null
Annual Report of the Chief Medical Officer, 2011	This website with data contains data about population (2011), mortality (1999-2009), morbidity (1999-2009), communicable diseases (2010) from Montserrat at country level with a yearly resolution in PDF format. Open access.	null	null	The Ministry of Health and Social Services of Montserrat	null	null	null	http://www.gov.ms/wp-content/uploads/2012/06/ANNUAL-CMO-REPORT-2011.pdf	null	PDF	null	null	Montserrat	5058	MS	null	null
Population estimations - Data	This website with data contains data about demographics, births and deaths in Montenegro from 2000 to 2015 year in XLS format. Spatial coverage is country, and spatial resolution is region. Temporal coverage is 2000-2015, and temporal resolution is yearly. Open access.	null	null	MONSTAT, Statistical Office of Montenegro	null	null	null	http://www.monstat.org/eng/page.php?id=234&pageid=48	null	XLS	null	null	Montenegro	5187	ME	null	null
Statistical Yearbook	This website with data contains data about immunization coverage and incidences of infectious diseases in Montenegro from 2006 to 2014 year in PDF format. Spatial coverage is country, and spatial resolution is country, community. Temporal coverage is 2006-2014 and 1996-2014, and temporal resolution is yearly. Open access.	null	null	Institute of Public Health of Montenegro	null	null	null	http://www.ijzcg.me/kategorija/podrucje-djelovanja/podaci/godisnjaci-podaci/	null	PDF	null	null	Montenegro	5187	ME	null	null
Monthly Report on Infectious Diseases in Montenegro	This website with data contains data about registered cases of infectious diseases in Montenegro from 2015 to 2017 year in TXT format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2015-2017, and temporal resolution is monthly. Open access.	null	null	Institute of Public Health of Montenegro	null	null	null	http://www.ijzcg.me/?s=MJESE%C4%8CNI+IZVJE%C5%A0TAJ	null	TXT	null	null	Montenegro	5187	ME	null	null
Mongolian Statistical Information Service	This website with data contains data about statistics on public health and population from Mongolia from 2010 to 2015 in XLSX, CVS, and TXT format in English. Spatial coverage is country, and spatial resolution is country, region, city. Temporal coverage is 2009-2017, and temporal resolution is yearly, monthly. Open access.	null	null	National Statistics Office of Mongolia	null	null	null	http://www.1212.mn/en/contents/stats/contents_stat_fld_tree_html.jsp	null	XLSX, CVS, TXT	null	null	Mongolia	5020	MN	null	null
Public Health of Population	This database contains data about mortality, Live birth, Infectious diseases, by month, Immunization coverage for infants, Incidence of communicable diseases, by type of disease and region, demographic in Mongolia for 2009-2017, 2010-2016, 2010-2015 year in XLX, CSV, TXT format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2009-2017, 2010-2016, 2010-2015, and temporal resolution is monthy, yearly. Open access.	null	null	Mongolian Statistical Information Service	null	null	null	http://www.1212.mn/en/contents/stats/contents_stat_fld_tree_html.jsp	null	XLX, CSV, TXT	null	null	Mongolia	5020	MN	null	null
Statistical data	This website with data contains data about public health indicators, icnluding STDs and selected infectious diseases in Moldova from 1999 to 2016 year in PDF format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 1999-2016, and temporal resolution is yearly. Open access.	null	null	Ministry of Health of Moldova	null	null	null	http://ms.gov.md/date-statistice	null	PDF	null	null	Moldova	5112	MD	null	null
Social statistics	This database contains data about morbidity, 1995-2015, morbidity, by main classes of diseases, 2001-2015, morbidity by classes of diseases per 100,000 inhabitants, by region 2008-2015, morbidity with separate infectious diseases, 1995-2015, morbidity with separate infectious diseases by area, 1995-2015, morbidity with acute tuberculosis by area, 1995-2015, morbidity with acute tuberculosis patients by sex and age groups, 2000-2015, morbidity with STD, 2000-2015, morbidity with STD by sex and age groups, 2000-2015, morbidity with STD by area, 1995-2015 in Moldova in CSV, XLSX, JSON, PX, HTM, XML, SCB format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1995-2015, 2001-2015, 2000-2015, and temporal resolution is yearly. Open access.	null	null	National Bureau of Statistics of the Republic of Moldova	null	null	null	http://statbank.statistica.md/pxweb/pxweb/en/30%20Statistica%20sociala/30%20Statistica%20sociala__08%20SAN__SAN020/?rxid=0f776e51-2661-420c-b507-c453ecf00d4a	null	CSV, XLSX, JSON, PX, HTM, XML, SCB	null	null	Moldova	5112	MD	null	null
Epidemiological Bulletin National Epidemiological Surveillance System in Mexico	This website with data contains surveillance data on notifiable diseases from Mexico at country level with a weekly temporal resolution from 1981 to 2016 in PDF format in Spanish. Open access.	null	null	The Government of Mexico	null	null	null	http://www.gob.mx/salud/acciones-y-programas/direccion-general-de-epidemiologia-boletin-epidemiologico	null	PDF	null	null	Mexico	5178	MX	null	null
Reports	This website with data contains data about population and vital statistics, maternal and child health, immunizations, notifiable diseases, morbidity, infant and child mortality, mortality (all ages) in Mauritius from 1999 to 2015 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1999-2015, and temporal resolution is yearly. Open access.	null	null	Ministry of Health and Quality of Life of Mauritius	null	null	null	http://health.govmu.org/English/Statistics/Health/Mauritius/Pages/default.aspx	null	PDF	null	null	Mauritius	4976	MU	null	null
NHIS	This website with data contains data about percentage of women aged 10 to 16 who receive the HPV vaccine, percentage of pregnant women who received 2 doses of TPI during pregnancy, percentage of children 0-11 months of age receiving 3 doses of pentavalent, BCG, measles, OPV, pneumococcal and rotavirus vacccine, number of notified tuberculosis cases; prevalence of HIV/AIDS cases in Mauritania from 2000 to 2017 in HTML format. Spatial coverage is country, and spatial resolution is national, regional. Temporal coverage is 2000-2017, and temporal resolution is yearly. Open access.	null	null	Ministry of Health of Mauritania	null	null	null	http://www.sante.gov.mr/index.php?page_id=270	null	HTML	null	null	Mauritania	4960	MR	null	null
The Prefecture of Martinique ? French Overseas Territory	This website with data contains data about population and Chikungunya from Martinique at country level with a yealy temporal resolution from 2010 to 2014 in PDF format. Open access.	null	null	State Services in Martinique	null	null	null	http://www.martinique.pref.gouv.fr/Publications/Rapports-d-activite/RASE-2014	null	PDF	null	null	Martinique	7357	MQ	null	null
Health Annual Reports	No public access.	null	null	Global Health Data Exchange	null	null	null	http://ghdx.healthdata.org/organizations/ministry-health-marshall-islands	null	PDF	null	null	Marshall Islands	5170	MH	null	null
Tuberculosis profile	This website with data contains data about health profile, including prevalence of tuberculosis in 2015 in Marshall Islands at country level in HTML format. Temporal resolution is yearly. Open access.	null	null	World Health Organization	null	null	null	https://extranet.who.int/sree/Reports?op=Replet&name=/WHO_HQ_Reports/G2/PROD/EXT/TBCountryProfile&ISO2=MH&outtype=html	null	HTML	null	null	Marshall Islands	5170	MH	null	null
Main: Health Promotion: Infectious Disease Prevention & Control Unit: Monthly and Quarterly Reports	This website with data contains data about monthly, quarterly and annual incidences of notifiable diseases in Malta and Gozo from 2000 to 2016 year in PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2000-2016, and temporal resolution is monthly, quarterly, yearly. Open acccess.	null	null	Ministry of Health of Malta, Infectious Disease Prevention and Control Unit	null	null	null	https://deputyprimeminister.gov.mt/en/health-promotion/idpcu/Pages/library.aspx	null	PDF	null	null	Malta and Gozo	5006	MT	null	null
National Statistics Office: Demography	This website with data contains data about demographic, births and deaths in Malta from 2005 to 2015 year in HTML, SDMX-ML, XLS, PDF format. Spatial coverage is country, and spatial resolution is country, region, city. Temporal coverage si 2005-2015, and temporal resolution is yearly. Open access.	null	null	National Statistics Office of Malta	null	null	null	https://nso.gov.mt/statdb/start	null	HTML, SDMX-ML, XLS, PDF	null	null	Malta	5006	MT	null	null
National Weekly Epidemiological Surveillance Bulletin	This website with data contains data about mortality, morbidity, including infectious disease incidences, and rate of vaccination coverage in Mali from 1991 to 2013 year in PDF format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 1991-2013, and temporal resolution is yearly. Open access.	null	null	Health Map of Mali, Ministry of Health and Public Hygiene of Mali	null	null	null	http://mail.cnom.sante.gov.ml/index.php?option=com_content&view=article&id=60&Itemid=102	null	PDF	null	null	Mali	30	ML	null	null
Epidemic Situation of Ebola	This website with data contains data about epidemic situatuion related to Ebola outbreak in Mali from 2013 to 2014 year in PDF format. Spatial resoluation is country-level, and temporal resolution is monthly. Open access.	null	null	Health Map of Mali, Ministry of Health and Public Hygiene of Mali	null	null	null	http://mail.cnom.sante.gov.ml/index.php?option=com_content&view=category&id=109&Itemid=100034	null	PDF	null	null	Mali	30	ML	null	null
Health statistics	This website with data contains data about morbidity, general mortality, general seroprevalence of HIV / AIDS, and epidemiological situation in Mali for 2009 and 2012 in PDF format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2008-2010, and temporal resolution is yearly. Open access.	null	null	National Health and Social Information System, Ministry of Health and Public Hygiene of Mali	null	null	null	http://www.sante.gov.ml/index.php/annuaires/category/2-annuaires-statistiques	null	PDF	null	null	Mali	30	ML	null	null
Epidemic Situation	This website with data contains data about cases of epidemic infections and rates of vaccination coverage in Mali from 2015 to 2017 year in PDF format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2015-2017, and temporal resolution is weekly. Open access.	null	null	Ministry of Health and Public Hygiene of Mali	null	null	null	http://www.sante.gov.ml/index.php/epidemie/situation-epide-mio/itemlist/category/196-situation-epide-miologique-2016	null	PDF	null	null	Mali	30	ML	null	null
Information	This website with data contains data about Maldives Health Statistics (2011,2013, 2014), Maldives Health Profile (2012, 2013, 2016), Demographic Health Survey 2009 from Maldives at country level with a yearly temporal resolution in PDF format. Open acces to the public.	null	null	Ministry of Health of the Republic of Maldives	null	null	null	http://health.gov.mv/Downloads	null	PDF	null	null	Maldives	5037	MV	null	null
Statistics Summary (2002-present)	This website with data contains data about infectious disease from Maldives at country level with a yearly temporal resolution from 2002 to 2015 in CVS, XML, and JSON format. Open access.	null	null	World Health Organization	null	null	null	http://apps.who.int/gho/data/node.country.country-MDV?lang=en	null	CSV, XML, JSON	null	null	Maldives	5037	MV	null	null
Publication Archive	This website with data contains anualy publications in terms of Health Facts (2000-2010), Annual Report(2002-2011), Malaysia's Health(2004-2008), and Health Indicators (2003-2010) from Malaysia at country level with a yearly temporal resolution in PDF format in English. Open access.	null	null	Ministry of Health of Malaysia	null	null	null	http://www.moh.gov.my/english.php/pages/view/196	null	PDF	null	null	Malaysia	4967	MY	null	null
Repository	This website with data contains data about HIV and syphilis and HIV program data in Malawi from 2003 -2016 and 2013-2016 year in PDF and XLS format. Spatial coverage is country, and spatial resolution is region, district, site. Temporal coverage is 2003-2016 and 2013-2016, and temporal resolution is yearly and quarterly. Open access.	null	null	Department of HIV & AIDS, Ministry of Health of Malawi	null	null	null	http://www.hiv.health.gov.mw/index.php/our-documents	null	PDF, XLS	null	null	Malawi	5139	MW	null	null
MacStat database	This database contains data about demographic and vital statistics in Macedonia from 2005 to 2016 year in PX, CSV, XLSX, JSON format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2005-2016, and temporal resolution is yearly. Open access.	null	null	MAKStat	null	null	null	http://makstat.stat.gov.mk/PXWeb/pxweb/mk/MakStat/MakStat__Naselenie__Vitalna	null	PX, CSV, XLSX, JSON	null	null	Macedonia	5134	MK	null	null
?onthly newsletter	This website with data contains data about acute communicable diseases in the Republic of Macedonia from 2015 to 2017 year in PDf format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2015-217, and temporal resolution is monthly. Open access.	null	null	Institute of Public Health of the Republic of Macedonia Bulletins	null	null	null	http://www.iph.mk/en/multimedia/monthly-newsletter/	null	PDF	null	null	Macedonia	5134	MK	null	null
Statistics portal	This database contains data about incidences of communicable diseases and mortality by cause from 1904 to 2013 in CSV and PDF format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1904-2013, and temporal resolution is yearly. Open access.	null	null	The Government of Luxembourg	null	null	null	http://www.statistiques.public.lu/en/index.html	null	CSV, PDF	null	null	Luxembourgh	5155	LU	null	null
Open Data	The API to the Government of Luxembourg database retrieves content described in JSON file.	null	null	The Government of Luxembourg	null	null	null	https://data.public.lu/en/datasets/metadonnees-du-site-data-public-lu/	null	null	null	null	Luxembourg	5155	LU	null	null
Home: Social Conditions: Health	This website with data contains data about communicable diseases in Luxembourgh from 1904 to 2013 year in XLS, CSV, XML format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 1904-2013, and temporal resolution is decade, year. Open access.	null	null	Statistics Portal - Grand Duchy of Luxembourg	null	null	null	http://www.statistiques.public.lu/stat/ReportFolders/ReportFolder.aspx?IF_Language=eng&MainTheme=3&FldrName=3&RFPath=118	null	CSV, XLS, XML	null	null	Luxembourg	5155	LU	null	null
Reports	This website with data contains data about infectious diseases and tuberculin skin resr performace reports in Lithuania from 2003 to 2017 year in PDF, XLS format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is 2003-2017, and temporal resolution is yearly, monthly. Open access.	null	null	Centre for Communicable Disease and AIDS, Lithuania	null	null	null	http://www.ulac.lt/ataskaitos#metines	null	XLS, PDF	null	null	Lithuana	5042	LT	null	null
Report	This dataset contains data about vaccine preventable diseases and immunisation in Lybya and other Middle East countries from 1990 to 2009 year in PDF format. Spatial coverage is multi-country, and spatial resolution is country. Temporal coverage is 1990-2009, and temporal resolution is yearly. Open access.	null	null	The National Center for Disease Control	null	null	null	https://ncdc.org.ly/file/doc/1/pdf/3.pdf	null	PDF	null	null	Libya	5025	LY	null	null
Reports	This website with data contains data about summary of immediately reportable diseases, conditions, and events by county in Liberia in 2017 in PDF format. Spatial coverage is country, and spatial resolution is country, county. Temporal coverage is 2017, and temporal resolution is weekly. Open access.	null	null	Ministry of Health of Liberia	null	null	null	http://moh.gov.lr/category/annual-report/	null	PDF	null	null	Liberia	1130	LR	null	null
Epidemiological Data	This website with data contains data about incidences of notfiable infectious diseases in Lebanon from 2005 to 2016 year in HTML format. Spatial coverage is country, and spatial resolution is country and region. Temporal coverage is 2005-2016, and temporal resolution is yearly, monthly, weekly. Open access.	null	null	Ministry of Public Health of Lebanon	null	null	null	http://www.moph.gov.lb/ar/Pages/2/194/%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA-%D8%A7%D9%84%D9%88%D8%A8%D8%A7%D8%A6%D9%8A%D8%A9#/ar/view/196/general-surveillance-data-past-years	null	HTML	null	null	Lebanon	5004	LB	null	null
Epidemiological Bulletins	This website with data contains data about infectious and parasitic diseases in Latvia from 2002 to 2017 year in PDF format. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2002-2017, and temporal resolution is yearly, monthly. Open access.	null	null	Centre for Disease Prevention and Control of Latvia	null	null	null	https://www.spkc.gov.lv/lv/statistika-un-petijumi/infekcijas-slimibas/epidemiologijas-bileteni1	null	PDF	null	null	Latvia	5181	LV	null	null
Healthcare	This website with data contains data about incidences of infetious diseases, including HIV/AIDS and tuberculosis in the Republic of Kyrgyzstan by gender, age and region from 1990 to 2015 in XLSX format. Spatial coverage us country, and spatial coverage is country, region. Temporal coverage is 1990-2015, and temporal resolution is yearly. Open access.	null	null	National Statistics Committee of the Republic of Kyrgyzstan	null	null	null	http://www.stat.kg/ru/statistics/zdravoohranenie/	null	XLSX	null	null	Kyrgyzstan	5010	KG	null	null
Heath Documents	This website with data contains data about Diarrhoea & Vomiting Outbreak Situational Report 2014, and Kiribati Monthly Bulletin of Health Statistics 2016 from Kiribati at province level in PDF format. Temporal resolution is monthly. Open access.	null	null	The Ministry of Health and Medical Services of the Government of Kribati	null	null	null	http://www.health.gov.ki/download/category/4-helth-documents.html#	null	PDF	null	null	Kiribati	4950	KI	null	null
Home: Data	This website with data contains data about all cause morbidity in Kazakhstan by age, gender and region from 2015 to 2016 year in XML, JSON, DOCX, XLSX format. Spatial coverage is country, and spatial resolution is region. Temporal coverage is 2015-2016, and temporal resolution is yearly. Open access.	null	null	Public Dataset of Health Statistics of the Republic of Kazakhstan, the Ministry of Health of Kazakhstan	null	null	null	https://data.egov.kz/datasets/view?index=turleri_onirler_men_zhyldar_b	null	XML, JSON, DOCX, XLSX	null	null	Kazakhstan	5192	KZ	null	null
Healthcare	This website with data contains data about incidences of tuberculosis, 2016 and morbidity, 2014-2016 in the Republic of Kazakhstan. Spatial coverage is country, and spatial resolution is country, region. Temporal coverage is 2014-2016, and temporal resolution is yearly. Open access.	null	null	Ministry of National Economy of the Republic of Kazakhstan, Committee on Statistics	null	null	null	http://stat.gov.kz/faces/wcnav_externalId/homeNumbersHealthCare?lang=ru&_adf.ctrl-state=d4aayrjc8_4&_afrLoop=2852508813700863#%40%3F_afrLoop%3D2852508813700863%26lang%3Dru%26_adf.ctrl-state%3D1c5ou4cwym_17	null	XLSX	null	null	Kazakhstan	5192	KZ	null	null
Epidemiological Situation	This website with data contains data about number of cases in communicable diseases by health districts, 1990-2016; diarrhea, 1995-2016, immunization coverage, 1990-2016, number of cases and incidence rate of some diseases, 1996-2016, cummulative AIDS/HIV, 1986-2016, cancer cases distribution, 1996-2013, pulmonary cases, 1992-2016 in Jordan in HTML format. Spatial coverage is country, and spatial resolution is country, directorate. Temporal coverage is 1990-2016, 1995-2016, 1996-2016, 1986-2016, 1996-2013, 1992-2016, and temporal resolution is yearly. Open access.	null	null	Ministry of Health of Hashemite Kingdom of Jordan	null	null	null	http://www.moh.gov.jo/Pages/viewpage.aspx?pageID=240	null	HTML	null	null	Jordan	4993	JO	null	null
Infectious Agents Surveillance Report (IASR) in Japan	This website with data contains data about pathogenic microorganism detection in Japan from 1980 to 2017 in PDF and CSV format. Spatial coverage is country, and spatial resolution is country. Temporal coverage is country, and temporal resolution is weekly from 2009 to 2017, and monthly from 1980 to 2017. Open access.	null	null	National Institute of Infectious Diseases of Japan	null	null	null	https://www.niid.go.jp/niid/en/iasr-e.html#smoothplay	null	PDF, CSV	null	null	Japan	5068	JP	null	null
